('http://www.songlyrics.com/jagged-edge/walked-outta-heaven-lyrics/', '2004')
('http://www.songlyrics.com/lloyd-banks/on-fire-lyrics/', '2004')
('http://www.songlyrics.com/outkast/roses-lyrics/', '2004')
('http://www.songlyrics.com/d-12/my-band-lyrics/', '2004')
('http://www.songlyrics.com/sean-paul-feat-sasha/i-m-still-in-love-with-you-lyrics/', '2004')
('http://www.songlyrics.com/destinys-child/lose-my-breath-lyrics/', '2004')
('http://www.songlyrics.com/kanye-west/through-the-wire-lyrics/', '2004')
('http://www.songlyrics.com/jadakiss-feat-anthony-hamilton/why-lyrics/', '2004')
('http://www.songlyrics.com/lil-flip/game-over-flip-lyrics/', '2004')
('http://www.songlyrics.com/beyonce-sean-paul/baby-boy-lyrics/', '2004')
('http://www.songlyrics.com/eamon/fk-it-i-don-t-want-you-back-lyrics/', '2004')
('http://www.songlyrics.com/lil-jon-the-east-side-boyz/get-low-featuring-yin-yang-twins-lyrics/', '2004')
('http://www.songlyrics.com/finger-eleven/one-thing-lyrics/', '2004')
('http://www.songlyrics.com/ll-cool-j/headsprung-lyrics/', '2004')
('http://www.songlyrics.com/avant/read-your-mind-lyrics/', '2004')
('http://www.songlyrics.com/youngbloodz-feat-lil-jon/damn!-lyrics/', '2004')
('http://www.songlyrics.com/monica/u-should-ve-known-better-lyrics/', '2004')
('http://www.songlyrics.com/linkin-park/breaking-the-habit-lyrics/', '2004')
('http://www.songlyrics.com/nick-cannon-feat-r-kelly/gigolo-lyrics/', '2004')
('http://www.songlyrics.com/ryan-cabrera/on-the-way-down-lyrics/', '2004')
('http://www.songlyrics.com/kelly-clarkson/breakaway-lyrics/', '2004')
('http://www.songlyrics.com/snoop-dogg-feat-pharrell/drop-it-like-it-s-hot-lyrics/', '2004')
('http://www.songlyrics.com/jet/are-you-gonna-be-my-girl-lyrics/', '2004')
('http://www.songlyrics.com/five-for-fighting/100-years-lyrics/', '2004')
('http://www.songlyrics.com/r-kelly/step-in-the-name-of-love-lyrics/', '2004')
('http://www.songlyrics.com/santana-feat-alex-band-of-the-calling/why-don-t-you-and-i-lyrics/', '2004')
('http://www.songlyrics.com/tim-mcgraw/live-like-you-were-dying-lyrics/', '2004')
('http://www.songlyrics.com/lloyd-feat/southside-ft-ashanti-lyrics/', '2004')
('http://www.songlyrics.com/britney-spears/everytime-lyrics/', '2004')
('http://www.songlyrics.com/chingy-feat-snoop-dogg-ludacris/holidae-in-clean-version-lyrics/', '2004')
('http://www.songlyrics.com/alan-jackson/remember-when-lyrics/', '2004')
('http://www.songlyrics.com/joe-feat-g-unit/wanna-get-to-know-you-lyrics/', '2004')
('http://www.songlyrics.com/toby-keith/american-soldier-lyrics/', '2004')
('http://www.songlyrics.com/beenie-man-featuring-ms-thing/dude-lyrics/', '2004')
('http://www.songlyrics.com/black-eyed-peas/let-s-get-it-started-spike-mix-bonus-track-lyrics/', '2004')
('http://www.songlyrics.com/kenny-chesney/when-the-sun-goes-down-lyrics/', '2004')
('http://www.songlyrics.com/avril-lavigne/don-t-tell-me-lyrics/', '2004')
('http://www.songlyrics.com/keith-urban/you-ll-think-of-me-lyrics/', '2004')
('http://www.songlyrics.com/jay-z/change-clothes-lyrics/', '2004')
('http://www.songlyrics.com/nelly-feat-tim-mcgraw/over-over-lyrics/', '2004')
('http://www.songlyrics.com/gretchen-wilson/redneck-woman-lyrics/', '2004')
('http://www.songlyrics.com/r-kelly/happy-people-lyrics/', '2004')
('http://www.songlyrics.com/black-eyed-peas/hey-mama-lyrics/', '2004')
('http://www.songlyrics.com/kenny-chesney/i-go-back-lyrics/', '2004')
('http://www.songlyrics.com/eminem/just-lose-it-lyrics/', '2004')
('http://www.songlyrics.com/john-michael-montgomery/letters-from-home-lyrics/', '2004')
('http://www.songlyrics.com/sean-paul/get-busy-lyrics/', '2003')
('http://www.songlyrics.com/50-cent/in-da-club-lyrics/', '2003')
('http://www.songlyrics.com/r-kelly/ignition-lyrics/', '2003')
('http://www.songlyrics.com/beyonce-knowles-feat-jay-z/crazy-in-love-lyrics/', '2003')
('http://www.songlyrics.com/3-doors-down/when-i-m-gone-lyrics/', '2003')
('http://www.songlyrics.com/chingy/right-thurr-lyrics/', '2003')
('http://www.songlyrics.com/aaliyah/miss-you-lyrics/', '2003')
('http://www.songlyrics.com/evanescence-feat-paul-mccoy/bring-me-to-life-lyrics/', '2003')
('http://www.songlyrics.com/kid-rock-feat-sheryl-crow/picture-lyrics/', '2003')
('http://www.songlyrics.com/matchbox-20/unwell-lyrics/', '2003')
('http://www.songlyrics.com/murphy-lee-nelly-p-diddy/shake-your-tail-feather-lyrics/', '2003')
('http://www.songlyrics.com/lil-jon-the-east-side-boyz-featuring-ying-yang-twins/get-low-lyrics/', '2003')
('http://www.songlyrics.com/beyonce-sean-paul/baby-boy-lyrics/', '2003')
('http://www.songlyrics.com/jennifer-lopez-f-ll-cool-j/all-i-have-lyrics/', '2003')
('http://www.songlyrics.com/christina-aguilera/beautiful-lyrics/', '2003')
('http://www.songlyrics.com/50-cent-feat-nate-dogg/21-questions-lyrics/', '2003')
('http://www.songlyrics.com/uncle-kracker-feat-dobie-gray/drift-away-lyrics/', '2003')
('http://www.songlyrics.com/avril-lavigne/i-m-with-you-lyrics/', '2003')
('http://www.songlyrics.com/busta-rhymes-feat-flipmode-squad-mariah-carey/i-know-what-you-want-lyrics/', '2003')
('http://www.songlyrics.com/lil-kim-feat-50-cent/magic-stick-lyrics/', '2003')
('http://www.songlyrics.com/50-cent/p-i-m-p-lyrics/', '2003')
('http://www.songlyrics.com/fabolous-feat-mike-shorey-lil-mo/can-t-let-you-go-lyrics/', '2003')
('http://www.songlyrics.com/ja-rule-feat-ashanti/mesmerize-lyrics/', '2003')
('http://www.songlyrics.com/fabolous-feat-ashanti/into-you-lyrics/', '2003')
('http://www.songlyrics.com/santana-feat-michelle-branch/the-game-of-love-lyrics/', '2003')
('http://www.songlyrics.com/b2k-p-diddy/bump-bump-bump-lyrics/', '2003')
('http://www.songlyrics.com/black-eyed-peas/where-is-the-love-lyrics/', '2003')
('http://www.songlyrics.com/justin-timberlake/cry-me-a-river-lyrics/', '2003')
('http://www.songlyrics.com/eminem/lose-yourself-lyrics/', '2003')
('http://www.songlyrics.com/ashanti/rock-wit-u-awww-baby-lyrics/', '2003')
('http://www.songlyrics.com/tyrese/how-you-gonna-act-like-that-lyrics/', '2003')
('http://www.songlyrics.com/pharrell/frontin-featuring-jay-z-radio-mix-lyrics/', '2003')
('http://www.songlyrics.com/justin-timberlake/rock-your-body-lyrics/', '2003')
('http://www.songlyrics.com/wayne-wonder/no-letting-go-lyrics/', '2003')
('http://www.songlyrics.com/nivea-feat-jagged-edge/don-t-mess-with-my-man-lyrics/', '2003')
('http://www.songlyrics.com/missy-misdemeanor-elliott/work-it-lyrics/', '2003')
('http://www.songlyrics.com/monica/so-gone-lyrics/', '2003')
('http://www.songlyrics.com/jay-z/03-bonnie-clyde-lyrics/', '2003')
('http://www.songlyrics.com/dixie-chicks/landslide-lyrics/', '2003')
('http://www.songlyrics.com/nelly/air-force-ones-lyrics/', '2003')
('http://www.songlyrics.com/missy-misdemeanor-elliott/gossip-folksfeat-ludacris-lyrics/', '2003')
('http://www.songlyrics.com/clay-aiken/this-is-the-night-lyrics/', '2003')
('http://www.songlyrics.com/john-mayer/your-body-is-a-wonderland-lyrics/', '2003')
('http://www.songlyrics.com/lumidee/never-leave-you-uh-ooh-uh-oooh!-lyrics/', '2003')
('http://www.songlyrics.com/snoop-dogg-feat/beautiful-lyrics/', '2003')
('http://www.songlyrics.com/kelly-clarkson/miss-independent-lyrics/', '2003')
('http://www.songlyrics.com/train/calling-all-angels-lyrics/', '2003')
('http://www.songlyrics.com/youngbloodz-feat-lil-jon/damn!-lyrics/', '2003')
('http://www.songlyrics.com/ginuwine/in-those-jeans-lyrics/', '2003')
('http://www.songlyrics.com/trapt/headstrong-lyrics/', '2003')
('http://www.songlyrics.com/michelle-branch/are-you-happy-now-lyrics/', '2003')
('http://www.songlyrics.com/santana-feat-alex-band-of-the-calling/why-don-t-you-and-i-lyrics/', '2003')
('http://www.songlyrics.com/shania-twain/forever-and-for-always-lyrics/', '2003')
('http://www.songlyrics.com/jay-z/excuse-me-miss-lyrics/', '2003')
('http://www.songlyrics.com/jason-mraz/the-remedy-i-won-t-worry-lyrics/', '2003')
('http://www.songlyrics.com/ludacris-featuring-shawnna/stand-up-lyrics/', '2003')
('http://www.songlyrics.com/no-doubt-feat-lady-saw/underneath-it-all-lyrics/', '2003')
('http://www.songlyrics.com/daniel-bedingfield/if-your-not-the-one-lyrics/', '2003')
('http://www.songlyrics.com/nas/i-can-lyrics/', '2003')
('http://www.songlyrics.com/jennifer-lopez/jenny-from-the-block-lyrics/', '2003')
('http://www.songlyrics.com/sean-paul/like-glue-lyrics/', '2003')
('http://www.songlyrics.com/3-doors-down/here-without-you-lyrics/', '2003')
('http://www.songlyrics.com/50-cent/wanksta-lyrics/', '2003')
('http://www.songlyrics.com/mya/my-love-is-like-wo-lyrics/', '2003')
('http://www.songlyrics.com/alan-jackson-jimmy-buffett/it-s-five-o-clock-somewhere-lyrics/', '2003')
('http://www.songlyrics.com/r-kelly/thoia-thoing-remix-featuring-busta-rhymes-baby-lyrics/', '2003')
('http://www.songlyrics.com/puddle-of-mudd/she-hates-me-lyrics/', '2003')
('http://www.songlyrics.com/amanda-perez/angel-lyrics/', '2003')
('http://www.songlyrics.com/christina-aguilera-feat-lil-kim/can-t-hold-us-down-lyrics/', '2003')
('http://www.songlyrics.com/lonestar/my-front-porch-looking-in-lyrics/', '2003')
('http://www.songlyrics.com/frankie-j/don-t-wanna-try-lyrics/', '2003')
('http://www.songlyrics.com/ginuwine-feat/hell-yeah-lyrics/', '2003')
('http://www.songlyrics.com/erykah-badu/love-of-my-life-lyrics/', '2003')
('http://www.songlyrics.com/lil-kim-feat-mr-cheeks/the-jump-off-lyrics/', '2003')
('http://www.songlyrics.com/2pac/thugz-mansion-lyrics/', '2003')
('http://www.songlyrics.com/chingy-feat-snoop-dogg-ludacris/holidae-in-clean-version-lyrics/', '2003')
('http://www.songlyrics.com/baby-bash-feat-frankie-j/suga-suga-lyrics/', '2003')
('http://www.songlyrics.com/jewel/intuition-lyrics/', '2003')
('http://www.songlyrics.com/christina-aguilera/fighter-lyrics/', '2003')
('http://www.songlyrics.com/toby-keith-duet-with-willie-nelson/beer-for-my-horses-lyrics/', '2003')
('http://www.songlyrics.com/ashanti/rain-on-me-lyrics/', '2003')
('http://www.songlyrics.com/coldplay/clocks-lyrics/', '2003')
('http://www.songlyrics.com/mark-wills/19-something-lyrics/', '2003')
('http://www.songlyrics.com/dierks-bentley/what-was-i-thinkin-lyrics/', '2003')
('http://www.songlyrics.com/jaheim/put-that-woman-first-lyrics/', '2003')
('http://www.songlyrics.com/darryl-worley/have-you-forgotten-lyrics/', '2003')
('http://www.songlyrics.com/eminem/sing-for-the-moment-lyrics/', '2003')
('http://www.songlyrics.com/ruben-studdard/flying-without-wings-lyrics/', '2003')
('http://www.songlyrics.com/young-gunz/can-t-stop-won-t-stop-lyrics/', '2003')
('http://www.songlyrics.com/brooks-dunn/red-dirt-road-lyrics/', '2003')
('http://www.songlyrics.com/audioslave/like-a-stone-lyrics/', '2003')
('http://www.songlyrics.com/kenny-chesney/no-shoes-no-shirt-no-problems-lyrics/', '2003')
('http://www.songlyrics.com/floetry/say-yes-lyrics/', '2003')
('http://www.songlyrics.com/r-kelly/step-in-the-name-of-love-lyrics/', '2003')
('http://www.songlyrics.com/norah-jones/don-t-know-why-lyrics/', '2003')
('http://www.songlyrics.com/thalia-feat-fat-joe/i-want-you-lyrics/', '2003')
('http://www.songlyrics.com/tim-mcgraw/real-good-man-lyrics/', '2003')
('http://www.songlyrics.com/aaliyah/come-over-lyrics/', '2003')
('http://www.songlyrics.com/eminem/superman-lyrics/', '2003')
('http://www.songlyrics.com/field-mob/sick-of-being-lonely-lyrics/', '2003')
('http://www.songlyrics.com/nickelback/how-you-remind-me-lyrics/', '2002')
('http://www.songlyrics.com/nelly/hot-in-herre-lyrics/', '2002')
('http://www.songlyrics.com/nelly-feat-kelly-rowland/dilemma-lyrics/', '2002')
('http://www.songlyrics.com/ashanti/foolish-lyrics/', '2002')
('http://www.songlyrics.com/vanessa-carlton/a-thousand-miles-lyrics/', '2002')
('http://www.songlyrics.com/linkin-park/in-the-end-lyrics/', '2002')
('http://www.songlyrics.com/the-calling/wherever-you-will-go-lyrics/', '2002')
('http://www.songlyrics.com/usher/u-got-it-bad-lyrics/', '2002')
('http://www.songlyrics.com/fat-joe-feat-ashanti/what-s-luv-lyrics/', '2002')
('http://www.songlyrics.com/puddle-of-mudd/blurry-lyrics/', '2002')
('http://www.songlyrics.com/ja-rule-feat-ashanti/always-on-time-lyrics/', '2002')
('http://www.songlyrics.com/avril-lavigne/complicated-lyrics/', '2002')
('http://www.songlyrics.com/p-diddy-feat-usher-loon/i-need-a-girl-part-one-lyrics/', '2002')
('http://www.songlyrics.com/usher/u-don-t-have-to-call-lyrics/', '2002')
('http://www.songlyrics.com/jimmy-eat-world/the-middle-lyrics/', '2002')
('http://www.songlyrics.com/puff-daddy-p-diddy/i-need-a-girl-part-two-lyrics/', '2002')
('http://www.songlyrics.com/eve/gangsta-lovin-feat-alicia-keys-lyrics/', '2002')
('http://www.songlyrics.com/mary-j-blige/family-affair-lyrics/', '2002')
('http://www.songlyrics.com/creed/my-sacrifice-lyrics/', '2002')
('http://www.songlyrics.com/jennifer-lopez-feat-ja-rule/ain-t-it-funny-lyrics/', '2002')
('http://www.songlyrics.com/eminem/without-me-lyrics/', '2002')
('http://www.songlyrics.com/michelle-branch/all-you-wanted-lyrics/', '2002')
('http://www.songlyrics.com/default/wasting-my-time-lyrics/', '2002')
('http://www.songlyrics.com/creed/one-last-breath-lyrics/', '2002')
('http://www.songlyrics.com/enrique-iglesias/hero-lyrics/', '2002')
('http://www.songlyrics.com/shakira/whenever-wherever-lyrics/', '2002')
('http://www.songlyrics.com/pink/get-the-party-started-lyrics/', '2002')
('http://www.songlyrics.com/cam-ron/oh-boyfeat-juelz-santana-lyrics/', '2002')
('http://www.songlyrics.com/jennifer-lopez-feat-nas/i-m-gonna-be-alright-lyrics/', '2002')
('http://www.songlyrics.com/chad-kroeger-josey-scott/hero-lyrics/', '2002')
('http://www.songlyrics.com/no-doubt-feat-bounty-killer/hey-baby-lyrics/', '2002')
('http://www.songlyrics.com/sheryl-crow/soak-up-the-sun-lyrics/', '2002')
('http://www.songlyrics.com/dj-sammy-yanou-featuring-do/heaven-lyrics/', '2002')
('http://www.songlyrics.com/-n-sync-feat-nelly/girlfriend-remix-lyrics/', '2002')
('http://www.songlyrics.com/mario/just-a-friend-2002-lyrics/', '2002')
('http://www.songlyrics.com/n-o-r-e/nothin-lyrics/', '2002')
('http://www.songlyrics.com/tweet/oops-oh-my-lyrics/', '2002')
('http://www.songlyrics.com/pink/don-t-let-me-get-me-lyrics/', '2002')
('http://www.songlyrics.com/truth-hurts-feat-rakim/addictive-lyrics/', '2002')
('http://www.songlyrics.com/kelly-clarkson/a-moment-like-this-lyrics/', '2002')
('http://www.songlyrics.com/ja-rule/down-for-u-lyrics/', '2002')
('http://www.songlyrics.com/eminem/cleanin-out-my-closet-lyrics/', '2002')
('http://www.songlyrics.com/ashanti/happy-lyrics/', '2002')
('http://www.songlyrics.com/five-for-fighting/superman-it-s-not-easy-lyrics/', '2002')
('http://www.songlyrics.com/musiq/halfcrazy-lyrics/', '2002')
('http://www.songlyrics.com/pink/just-like-a-pill-lyrics/', '2002')
('http://www.songlyrics.com/big-tymers/still-fly-lyrics/', '2002')
('http://www.songlyrics.com/kylie-minogue/can-t-get-you-out-of-my-head-lyrics/', '2002')
('http://www.songlyrics.com/john-mayer/no-such-thing-lyrics/', '2002')
('http://www.songlyrics.com/mr-cheeks/lights-camera-action-lyrics/', '2002')
('http://www.songlyrics.com/craig-david/7-days-lyrics/', '2002')
('http://www.songlyrics.com/missy-misdemeanor-elliott/work-it-lyrics/', '2002')
('http://www.songlyrics.com/alicia-keys/a-woman-s-worth-lyrics/', '2002')
('http://www.songlyrics.com/cam-ron-f-juelz-santana/hey-ma-lyrics/', '2002')
('http://www.songlyrics.com/aaliyah/more-than-a-woman-lyrics/', '2002')
('http://www.songlyrics.com/leann-rimes/can-t-fight-the-moonlight-lyrics/', '2002')
('http://www.songlyrics.com/no-doubt/hella-good-lyrics/', '2002')
('http://www.songlyrics.com/ludacris/move-bitchfeat-i-20-mystikal-lyrics/', '2002')
('http://www.songlyrics.com/faith-evans/i-love-you-lyrics/', '2002')
('http://www.songlyrics.com/enrique-iglesias/escape-lyrics/', '2002')
('http://www.songlyrics.com/michael-jackson/butterflies-lyrics/', '2002')
('http://www.songlyrics.com/eminem/lose-yourself-lyrics/', '2002')
('http://www.songlyrics.com/brandy/what-about-us-lyrics/', '2002')
('http://www.songlyrics.com/shakira/underneath-your-clothes-lyrics/', '2002')
('http://www.songlyrics.com/busta-rhymes-feat-p-diddy-pharell-the-neptunes/pass-the-courvoisier-part-2-remix-lyrics/', '2002')
('http://www.songlyrics.com/daniel-bedingfield/gotta-get-thru-this-lyrics/', '2002')
('http://www.songlyrics.com/mary-j-blige-feat-ja-rule/rainy-dayz-lyrics/', '2002')
('http://www.songlyrics.com/ginuwine/differences-lyrics/', '2002')
('http://www.songlyrics.com/outkast-feat-killer-mike/the-whole-world-lyrics/', '2002')
('http://www.songlyrics.com/angie-martinez-feat-lil-mo/if-i-can-go-lyrics/', '2002')
('http://www.songlyrics.com/no-doubt-feat-lady-saw/underneath-it-all-lyrics/', '2002')
('http://www.songlyrics.com/city-high-feat-eve/caramel-lyrics/', '2002')
('http://www.songlyrics.com/sean-paul/gimme-the-light-lyrics/', '2002')
('http://www.songlyrics.com/nsync/gone-lyrics/', '2002')
('http://www.songlyrics.com/ll-cool-j/luv-u-better-lyrics/', '2002')
('http://www.songlyrics.com/goo-goo-dolls/here-is-gone-lyrics/', '2002')
('http://www.songlyrics.com/ja-rule-feat-case/livin-it-up-lyrics/', '2002')
('http://www.songlyrics.com/ludacris/roll-out-my-business-lyrics/', '2002')
('http://www.songlyrics.com/dirty-vegas/days-go-by-lyrics/', '2002')
('http://www.songlyrics.com/mary-j-blige/no-more-drama-lyrics/', '2002')
('http://www.songlyrics.com/aaliyah/rock-the-boat-lyrics/', '2002')
('http://www.songlyrics.com/kenny-chesney/the-good-stuff-lyrics/', '2002')
('http://www.songlyrics.com/jewel/standing-still-lyrics/', '2002')
('http://www.songlyrics.com/jaheim/anything-lyrics/', '2002')
('http://www.songlyrics.com/fat-joe-feat-r-kelly/we-thuggin-lyrics/', '2002')
('http://www.songlyrics.com/steve-holy/good-morning-beautiful-lyrics/', '2002')
('http://www.songlyrics.com/ashanti/baby-lyrics/', '2002')
('http://www.songlyrics.com/b2k/uh-huh-lyrics/', '2002')
('http://www.songlyrics.com/alan-jackson/drive-for-daddy-gene-lyrics/', '2002')
('http://www.songlyrics.com/brandy/full-moon-lyrics/', '2002')
('http://www.songlyrics.com/toby-keith/my-list-lyrics/', '2002')
('http://www.songlyrics.com/avril-lavigne/sk8er-boi-lyrics/', '2002')
('http://www.songlyrics.com/alan-jackson/where-were-you-when-the-world-stopped-turning-lyrics/', '2002')
('http://www.songlyrics.com/nelly-furtado/turn-off-the-light-lyrics/', '2002')
('http://www.songlyrics.com/celine-dion/a-new-day-has-come-lyrics/', '2002')
('http://www.songlyrics.com/toya/i-do!!-lyrics/', '2002')
('http://www.songlyrics.com/george-strait/living-and-living-well-lyrics/', '2002')
('http://www.songlyrics.com/justin-timberlake/like-i-love-you-lyrics/', '2002')
('http://www.songlyrics.com/alanis-morissette/hands-clean-lyrics/', '2002')
('http://www.songlyrics.com/dixie-chicks/long-time-gone-lyrics/', '2002')
('http://www.songlyrics.com/lifehouse/hanging-by-a-moment-lyrics/', '2001')
('http://www.songlyrics.com/jackson-janet/all-for-you-lyrics/', '2001')
('http://www.songlyrics.com/jennifer-lopez-feat-ja-rule/i-m-real-lyrics/', '2001')
('http://www.songlyrics.com/alicia-keys/fallin-lyrics/', '2001')
('http://www.songlyrics.com/matchbox-20/if-you-re-gone-lyrics/', '2001')
('http://www.songlyrics.com/dido/thank-you-lyrics/', '2001')
('http://www.songlyrics.com/train/drops-of-jupiter-lyrics/', '2001')
('http://www.songlyrics.com/destiny-s-child/independent-women-part-i-lyrics/', '2001')
('http://www.songlyrics.com/eve-feat-gwen-stefani/let-me-blow-ya-mind-lyrics/', '2001')
('http://www.songlyrics.com/lenny-kravitz/again-lyrics/', '2001')
('http://www.songlyrics.com/shaggy/it-wasn-t-mefeat-ricardo-ducent-lyrics/', '2001')
('http://www.songlyrics.com/staind/it-s-been-awhile-lyrics/', '2001')
('http://www.songlyrics.com/blu-cantrell/hit-em-up-style-oops!-lyrics/', '2001')
('http://www.songlyrics.com/usher/u-remind-me-lyrics/', '2001')
('http://www.songlyrics.com/jagged-edge/where-the-party-at-jagged-edge-ft-nelly-lyrics/', '2001')
('http://www.songlyrics.com/joe-feat-mystikal/stutter-remix-lyrics/', '2001')
('http://www.songlyrics.com/uncle-kracker/follow-me-lyrics/', '2001')
('http://www.songlyrics.com/112/peaches-cream-lyrics/', '2001')
('http://www.songlyrics.com/shaggy/angel-lyrics/', '2001')
('http://www.songlyrics.com/nelly-feat/ride-wit-me-lyrics/', '2001')
('http://www.songlyrics.com/city-high/what-would-you-do-lyrics/', '2001')
('http://www.songlyrics.com/destiny-s-child/survivor-lyrics/', '2001')
('http://www.songlyrics.com/lil-kim-mya-pink-christina-aguilera/lady-marmalade-lyrics/', '2001')
('http://www.songlyrics.com/incubus/drive-lyrics/', '2001')
('http://www.songlyrics.com/faith-hill/the-way-you-love-me-lyrics/', '2001')
('http://www.songlyrics.com/dream/he-loves-u-not-lyrics/', '2001')
('http://www.songlyrics.com/jennifer-lopez/love-don-t-cost-a-thing-lyrics/', '2001')
('http://www.songlyrics.com/outkast/ms-jackson-lyrics/', '2001')
('http://www.songlyrics.com/ja-rule-ft-lil-mo-and-vita/put-it-on-me-lyrics/', '2001')
('http://www.songlyrics.com/crazy-town/butterfly-lyrics/', '2001')
('http://www.songlyrics.com/lee-ann-womack-with-sons-of-the-desert/i-hope-you-dance-lyrics/', '2001')
('http://www.songlyrics.com/moby-feat-gwen-stefani/southside-lyrics/', '2001')
('http://www.songlyrics.com/madonna/don-t-tell-me-lyrics/', '2001')
('http://www.songlyrics.com/mary-j-blige/family-affair-lyrics/', '2001')
('http://www.songlyrics.com/k-ci-jojo/crazy-lyrics/', '2001')
('http://www.songlyrics.com/craig-david/fill-me-in-lyrics/', '2001')
('http://www.songlyrics.com/creed/with-arms-wide-open-lyrics/', '2001')
('http://www.songlyrics.com/missy-misdemeanor-elliott/get-ur-freak-on-lyrics/', '2001')
('http://www.songlyrics.com/jackson-janet/someone-to-call-my-lover-lyrics/', '2001')
('http://www.songlyrics.com/mya/case-of-the-ex-whatcha-gonna-do-lyrics/', '2001')
('http://www.songlyrics.com/destiny-s-child/bootylicious-lyrics/', '2001')
('http://www.songlyrics.com/nelly-furtado/i-m-like-a-bird-lyrics/', '2001')
('http://www.songlyrics.com/o-town/all-or-nothing-lyrics/', '2001')
('http://www.songlyrics.com/jay-z-r-kelly/fiesta-rmx-lyrics/', '2001')
('http://www.songlyrics.com/sugar-ray/when-it-s-over-lyrics/', '2001')
('http://www.songlyrics.com/aerosmith/jaded-lyrics/', '2001')
('http://www.songlyrics.com/3-doors-down/kryptonite-lyrics/', '2001')
('http://www.songlyrics.com/jagged-edge/promise-lyrics/', '2001')
('http://www.songlyrics.com/ginuwine/differences-lyrics/', '2001')
('http://www.songlyrics.com/case/missing-you-lyrics/', '2001')
('http://www.songlyrics.com/n-sync/this-i-promise-you-lyrics/', '2001')
('http://www.songlyrics.com/evan-and-jaron/crazy-for-this-girl-lyrics/', '2001')
('http://www.songlyrics.com/lil-mo/superwoman-pt-ii-f-fabolous-lyrics/', '2001')
('http://www.songlyrics.com/ricky-martin-christina-aguilera/nobody-wants-to-be-lonely-lyrics/', '2001')
('http://www.songlyrics.com/jay-z/i-just-wanna-love-u-give-it-2-me-lyrics/', '2001')
('http://www.songlyrics.com/jay-z/izzo-h-o-v-a-lyrics/', '2001')
('http://www.songlyrics.com/mystikal/danger-been-so-long-lyrics/', '2001')
('http://www.songlyrics.com/enya/only-time-lyrics/', '2001')
('http://www.songlyrics.com/missy-misdemeanor-elliott/one-minute-man-lyrics/', '2001')
('http://www.songlyrics.com/toya/i-do!!-lyrics/', '2001')
('http://www.songlyrics.com/tamia/stranger-in-my-house-lyrics/', '2001')
('http://www.songlyrics.com/faith-hill/there-you-ll-be-lyrics/', '2001')
('http://www.songlyrics.com/musiq-soulchild/love-lyrics/', '2001')
('http://www.songlyrics.com/s-club-7/never-had-a-dream-come-true-lyrics/', '2001')
('http://www.songlyrics.com/sunshine-anderson/heard-it-all-before-lyrics/', '2001')
('http://www.songlyrics.com/dave-matthews-band/the-space-between-lyrics/', '2001')
('http://www.songlyrics.com/jessica-simpson/irresistible-lyrics/', '2001')
('http://www.songlyrics.com/3lw/no-more-baby-i-ma-do-right-lyrics/', '2001')
('http://www.songlyrics.com/nelly-furtado/turn-off-the-light-lyrics/', '2001')
('http://www.songlyrics.com/112/it-s-over-now-lyrics/', '2001')
('http://www.songlyrics.com/lonestar/i-m-already-there-lyrics/', '2001')
('http://www.songlyrics.com/brooks-dunn/ain-t-nothing-bout-you-lyrics/', '2001')
('http://www.songlyrics.com/jennifer-lopez/play-lyrics/', '2001')
('http://www.songlyrics.com/blake-shelton/austin-lyrics/', '2001')
('http://www.songlyrics.com/lil-romeo/my-baby-lyrics/', '2001')
('http://www.songlyrics.com/u2/beautiful-day-lyrics/', '2001')
('http://www.songlyrics.com/ja-rule-feat-case/livin-it-up-lyrics/', '2001')
('http://www.songlyrics.com/ludacris/southern-hospitality-lyrics/', '2001')
('http://www.songlyrics.com/mariah-carey-featuring-cameo/loverboy-lyrics/', '2001')
('http://www.songlyrics.com/tim-mcgraw/grown-men-don-t-cry-lyrics/', '2001')
('http://www.songlyrics.com/isley-brothers/contagious-lyrics/', '2001')
('http://www.songlyrics.com/erick-sermon-f-marvin-gaye/music-lyrics/', '2001')
('http://www.songlyrics.com/willa-ford/i-wanna-be-bad-lyrics/', '2001')
('http://www.songlyrics.com/jessica-andrews/who-i-am-lyrics/', '2001')
('http://www.songlyrics.com/r-kelly/i-wish-lyrics/', '2001')
('http://www.songlyrics.com/travis-tritt/it-s-a-great-day-to-be-alive-lyrics/', '2001')
('http://www.songlyrics.com/diamond-rio/one-more-day-lyrics/', '2001')
('http://www.songlyrics.com/trick-daddy/i-m-a-thug-lyrics/', '2001')
('http://www.songlyrics.com/eve-6/here-s-to-the-night-lyrics/', '2001')
('http://www.songlyrics.com/kenny-chesney/don-t-happen-twice-lyrics/', '2001')
('http://www.songlyrics.com/qb-s-finest/oochie-wally-braveheart-s-lyrics/', '2001')
('http://www.songlyrics.com/toby-keith/you-shouldn-t-kiss-me-like-this-lyrics/', '2001')
('http://www.songlyrics.com/eden-s-crush/get-over-yourself-lyrics/', '2001')
('http://www.songlyrics.com/outkast/so-fresh-so-clean-lyrics/', '2001')
('http://www.songlyrics.com/nelly/e-i-lyrics/', '2001')
('http://www.songlyrics.com/debelah-morgan/dance-with-me-lyrics/', '2001')
('http://www.songlyrics.com/enrique-iglesias/hero-lyrics/', '2001')
('http://www.songlyrics.com/3-doors-down/be-like-that-lyrics/', '2001')
('http://www.songlyrics.com/pink/most-girls-lyrics/', '2001')
